20211222,140553,0.0
20211222,140603,0.0
20211222,140613,0.0
20211222,140623,0.0
20211222,140633,0.0
20211222,140643,0.0
20211222,140653,0.0
20211222,140703,0.0
20211222,140713,0.0
20211222,140723,0.0
20211222,140733,0.0
20211222,140743,0.0
20211222,140753,0.0
20211222,140803,0.0
20211222,140813,4.2
20211222,140823,4.2
20211222,140833,5.0
20211222,140843,5.0
20211222,140853,4.2
20211222,140903,5.0
20211222,140913,5.0
20211222,140923,4.2
20211222,140933,4.2
20211222,140943,4.2
20211222,140953,4.2
20211222,141003,4.2
20211222,141014,4.2
20211222,141024,4.2
20211222,141034,26.7
20211222,141044,29.2
20211222,141054,28.3
20211222,141104,28.3
20211222,141114,27.5
20211222,141124,27.5
20211222,141134,27.5
20211222,141144,27.5
20211222,141154,26.7
20211222,141204,26.7
20211222,141214,26.7
20211222,141224,26.7
20211222,141234,26.7
20211222,141244,26.7
20211222,141254,22.5
20211222,141304,21.7
20211222,141314,21.7
20211222,141324,21.7
20211222,141334,21.7
20211222,141344,21.7
20211222,141354,21.7
20211222,141404,21.7
20211222,141414,21.7
20211222,141424,21.7
20211222,141434,21.7
20211222,141444,22.5
20211222,141454,2.5
20211222,141504,0.0
20211222,141514,0.0
20211222,141524,0.0
20211222,141534,0.0
20211222,141544,0.0
20211222,141554,0.0
20211222,141604,0.0
20211222,141614,0.0
20211222,141624,0.0
20211222,141634,0.0
20211222,141644,0.0
20211222,141654,0.0
20211222,141704,0.0
20211222,141714,0.0
20211222,141724,0.0
20211222,141734,0.0
20211222,141744,0.0
20211222,141754,0.0
20211222,141804,0.0
20211222,141814,0.0
20211222,141824,0.0
20211222,141834,0.0
20211222,141844,0.0
20211222,141854,0.0
20211222,141904,0.0
20211222,141915,0.0
20211222,141925,0.0
20211222,141935,0.0
20211222,141945,0.0
20211222,141955,0.0
