20211222,140559,0.0
20211222,140609,0.0
20211222,140619,0.0
20211222,140629,0.0
20211222,140639,0.0
20211222,140649,0.0
20211222,140659,0.0
20211222,140709,0.0
20211222,140719,0.0
20211222,140729,0.0
20211222,140739,0.0
20211222,140749,0.0
20211222,140759,0.0
20211222,140809,0.0
20211222,140819,0.0
20211222,140829,0.0
20211222,140839,0.0
20211222,140849,0.0
20211222,140859,0.0
20211222,140910,15.0
20211222,140920,15.0
20211222,140930,15.0
20211222,140940,15.0
20211222,140950,14.2
20211222,141000,14.2
20211222,141010,15.0
20211222,141020,15.0
20211222,141030,15.0
20211222,141040,15.0
20211222,141050,14.2
20211222,141100,14.2
20211222,141110,14.2
20211222,141120,23.3
20211222,141130,34.2
20211222,141140,33.3
20211222,141150,33.3
20211222,141200,32.5
20211222,141210,32.5
20211222,141220,32.5
20211222,141230,32.5
20211222,141240,32.5
20211222,141250,32.5
20211222,141300,32.5
20211222,141310,30.0
20211222,141320,17.5
20211222,141330,17.5
20211222,141340,17.5
20211222,141350,17.5
20211222,141400,17.5
20211222,141410,17.5
20211222,141420,17.5
20211222,141430,17.5
20211222,141440,17.5
20211222,141450,17.5
20211222,141500,17.5
20211222,141510,16.7
20211222,141520,17.5
20211222,141530,16.7
20211222,141540,16.7
20211222,141550,16.7
20211222,141600,16.7
20211222,141610,16.7
20211222,141620,17.5
20211222,141630,0.0
20211222,141640,0.0
20211222,141650,0.0
20211222,141700,0.0
20211222,141710,0.0
20211222,141720,0.0
20211222,141730,0.0
20211222,141740,0.0
20211222,141750,0.0
20211222,141800,0.0
20211222,141811,0.0
20211222,141821,0.0
20211222,141831,0.0
20211222,141841,0.0
20211222,141851,0.0
20211222,141901,0.0
20211222,141911,0.0
20211222,141921,0.0
20211222,141931,0.0
20211222,141941,0.0
20211222,141951,0.0
20211222,142001,0.0
20211222,142011,0.0
20211222,142021,0.0
20211222,142031,0.0
20211222,142041,0.0
20211222,142051,0.0
20211222,142101,0.0
20211222,142111,0.0
20211222,142121,0.0
20211222,142131,0.0
20211222,142141,0.0
20211222,142151,0.0
20211222,142201,0.0
20211222,142211,0.0
20211222,142221,0.0
20211222,142231,0.0
20211222,142241,0.0
20211222,142251,0.0
20211222,142301,0.0
20211222,142311,0.0
20211222,142321,0.0
20211222,142331,0.0
20211222,142341,0.0
20211222,142351,0.0
20211222,142401,0.0
20211222,142411,0.0
20211222,142421,0.0
20211222,142431,0.0
20211222,142441,0.0
20211222,142451,0.0
20211222,142501,0.0
20211222,142511,0.0
20211222,142521,0.0
20211222,142531,0.0
20211222,142541,0.0
20211222,142551,0.0
20211222,142601,0.0
20211222,142611,0.0
20211222,142621,0.0
20211222,142631,0.0
20211222,142641,0.0
20211222,142651,0.0
20211222,142701,0.0
20211222,142711,0.0
20211222,142721,0.0
20211222,142732,0.0
20211222,142742,0.0
20211222,142752,0.0
20211222,142802,0.0
20211222,142812,0.0
20211222,142822,0.0
20211222,142832,0.0
20211222,142842,0.0
20211222,142852,0.0
20211222,142902,0.0
20211222,142912,0.0
20211222,142922,0.0
20211222,142932,0.0
20211222,142942,0.0
20211222,142952,0.0
