20211222,140604,0.0
20211222,140614,0.0
20211222,140624,0.0
20211222,140634,0.0
20211222,140644,0.0
20211222,140654,0.0
20211222,140704,0.0
20211222,140714,0.0
20211222,140724,0.0
20211222,140734,0.0
20211222,140744,0.0
20211222,140754,0.0
20211222,140804,0.0
20211222,140814,0.0
20211222,140824,0.0
20211222,140834,1.7
20211222,140844,10.8
20211222,140854,10.0
20211222,140904,10.8
20211222,140914,10.8
20211222,140924,10.0
20211222,140934,10.0
20211222,140944,10.0
20211222,140954,10.0
20211222,141004,10.0
20211222,141014,10.0
20211222,141024,10.0
20211222,141034,10.0
20211222,141044,3.3
20211222,141054,125.8
20211222,141104,120.0
20211222,141114,117.5
20211222,141124,115.8
20211222,141134,115.0
20211222,141144,114.2
20211222,141154,113.3
20211222,141204,112.5
20211222,141214,111.7
20211222,141224,111.7
20211222,141234,110.8
20211222,141244,110.8
20211222,141254,108.3
20211222,141304,100.0
20211222,141314,100.0
20211222,141324,100.0
20211222,141334,100.0
20211222,141344,99.2
20211222,141354,99.2
20211222,141404,99.2
20211222,141414,98.3
20211222,141424,98.3
20211222,141434,98.3
20211222,141444,98.3
20211222,141454,98.3
20211222,141505,97.5
20211222,141515,97.5
20211222,141525,99.2
20211222,141535,0.0
20211222,141545,0.0
20211222,141555,0.0
20211222,141605,0.0
20211222,141615,0.0
20211222,141625,0.0
20211222,141635,0.0
20211222,141645,0.0
20211222,141655,0.0
20211222,141705,0.0
20211222,141715,0.0
20211222,141725,0.0
20211222,141735,0.0
20211222,141745,0.0
20211222,141755,0.0
20211222,141805,0.0
20211222,141815,0.0
20211222,141825,0.0
20211222,141835,0.0
20211222,141845,0.0
20211222,141855,0.0
20211222,141905,0.0
20211222,141915,0.0
20211222,141925,0.0
20211222,141935,0.0
20211222,141945,0.0
20211222,141955,0.0
20211222,142005,0.0
20211222,142015,0.0
20211222,142025,0.0
20211222,142035,0.0
20211222,142045,0.0
20211222,142055,0.0
20211222,142105,0.0
20211222,142115,0.0
20211222,142125,0.0
20211222,142135,0.0
20211222,142145,0.0
20211222,142155,0.0
20211222,142205,0.0
20211222,142215,0.0
20211222,142225,0.0
20211222,142235,0.0
20211222,142245,0.0
20211222,142255,0.0
20211222,142305,0.0
20211222,142315,0.0
20211222,142325,0.0
20211222,142335,0.0
20211222,142345,0.0
20211222,142356,0.0
20211222,142406,0.0
20211222,142416,0.0
20211222,142426,0.0
20211222,142436,0.0
20211222,142446,0.0
20211222,142456,0.0
20211222,142506,0.0
20211222,142516,0.0
20211222,142526,0.0
20211222,142536,0.0
20211222,142546,0.0
20211222,142556,0.0
20211222,142606,0.0
20211222,142616,0.0
20211222,142626,0.0
20211222,142636,0.0
20211222,142646,0.0
20211222,142656,0.0
20211222,142706,0.0
20211222,142716,0.0
20211222,142726,0.0
20211222,142736,0.0
20211222,142746,0.0
20211222,142756,0.0
20211222,142806,0.0
20211222,142816,0.0
20211222,142826,0.0
20211222,142836,0.0
20211222,142846,0.0
20211222,142856,0.0
20211222,142906,0.0
20211222,142916,0.0
20211222,142926,0.0
20211222,142936,0.0
20211222,142946,0.0
20211222,142956,0.0
