20211222,140554,0.0
20211222,140604,0.0
20211222,140614,0.0
20211222,140624,0.0
20211222,140634,0.0
20211222,140645,0.0
20211222,140655,0.0
20211222,140705,0.0
20211222,140715,0.0
20211222,140725,0.0
20211222,140735,0.0
20211222,140745,0.0
20211222,140755,0.0
20211222,140805,0.0
20211222,140815,0.0
20211222,140825,0.0
20211222,140835,0.0
20211222,140845,0.0
20211222,140855,12.5
20211222,140905,12.5
20211222,140915,12.5
20211222,140925,12.5
20211222,140935,12.5
20211222,140945,12.5
20211222,140955,12.5
20211222,141005,12.5
20211222,141015,12.5
20211222,141025,12.5
20211222,141035,12.5
20211222,141045,12.5
20211222,141055,12.5
20211222,141105,28.3
20211222,141115,38.3
20211222,141125,37.5
20211222,141135,36.7
20211222,141145,36.7
20211222,141155,35.8
20211222,141205,35.8
20211222,141215,35.8
20211222,141225,35.8
20211222,141235,35.8
20211222,141245,35.0
20211222,141255,35.0
20211222,141305,22.5
20211222,141315,22.5
20211222,141325,22.5
20211222,141335,22.5
20211222,141345,22.5
20211222,141355,22.5
20211222,141405,22.5
20211222,141415,22.5
20211222,141425,21.7
20211222,141435,21.7
20211222,141445,21.7
20211222,141455,21.7
20211222,141505,21.7
20211222,141515,21.7
20211222,141526,21.7
20211222,141536,21.7
20211222,141546,21.7
20211222,141556,0.8
20211222,141606,0.0
20211222,141616,0.0
20211222,141626,0.0
20211222,141636,0.0
20211222,141646,0.0
20211222,141656,0.0
20211222,141706,0.0
20211222,141716,0.0
20211222,141726,0.0
20211222,141736,0.0
20211222,141746,0.0
20211222,141756,0.0
20211222,141806,0.0
20211222,141816,0.0
20211222,141826,0.0
20211222,141836,0.0
20211222,141846,0.0
20211222,141856,0.0
20211222,141906,0.0
20211222,141916,0.0
20211222,141926,0.0
20211222,141936,0.0
20211222,141946,0.0
20211222,141956,0.0
20211222,142006,0.0
20211222,142016,0.0
20211222,142026,0.0
20211222,142036,0.0
20211222,142046,0.0
20211222,142056,0.0
20211222,142106,0.0
20211222,142116,0.0
20211222,142126,0.0
20211222,142136,0.0
20211222,142146,0.0
20211222,142156,0.0
20211222,142206,0.0
20211222,142216,0.0
20211222,142226,0.0
20211222,142236,0.0
20211222,142246,0.0
20211222,142256,0.0
20211222,142306,0.0
20211222,142316,0.0
20211222,142326,0.0
20211222,142336,0.0
20211222,142346,0.0
20211222,142356,0.0
20211222,142406,0.0
20211222,142417,0.0
20211222,142427,0.0
20211222,142437,0.0
20211222,142447,0.0
20211222,142457,0.0
20211222,142507,0.0
20211222,142517,0.0
20211222,142527,0.0
20211222,142537,0.0
20211222,142547,0.0
20211222,142557,0.0
20211222,142607,0.0
20211222,142617,0.0
20211222,142627,0.0
20211222,142637,0.0
20211222,142647,0.0
20211222,142657,0.0
20211222,142707,0.0
20211222,142717,0.0
20211222,142727,0.0
20211222,142737,0.0
20211222,142747,0.0
20211222,142757,0.0
20211222,142807,0.0
20211222,142817,0.0
20211222,142827,0.0
20211222,142837,0.0
20211222,142847,0.0
20211222,142857,0.0
20211222,142907,0.0
20211222,142917,0.0
20211222,142927,0.0
20211222,142937,0.0
20211222,142947,0.0
20211222,142957,0.0
